Country Code,Country Name,year,tem_change
URY,Uruguay,1963,0.309
,USSR,1963,0.24
UZB,Uzbekistan,1963,
VUT,Vanuatu,1963,-0.136
VEN,Venezuela (Bolivarian Republic of),1963,-0.086
VNM,Viet Nam,1963,-0.305
WAK,Wake Island,1963,
WLF,Wallis and Futuna Islands,1963,0.119
ESH,Western Sahara,1963,0.248
YEM,Yemen,1963,0.168
,Yugoslav SFR,1963,-0.272
ZMB,Zambia,1963,-0.385
ZWE,Zimbabwe,1963,-0.453
X01,World,1963,0.159
X06,Africa,1963,0.064
,Eastern Africa,1963,-0.212
,Middle Africa,1963,0.038
,Northern Africa,1963,0.192
,Southern Africa,1963,0.013
,Western Africa,1963,0.22
X21,Americas,1963,0.253
,Northern America,1963,0.372
,Central America,1963,0.154
,Caribbean,1963,-0.091
,South America,1963,0.139
,Asia,1963,0.266
,Central Asia,1963,
,Eastern Asia,1963,0.386
,Southern Asia,1963,0.272
,South-Eastern Asia,1963,-0.211
,Western Asia,1963,0.412
,Europe,1963,0.103
,Eastern Europe,1963,0.209
,Northern Europe,1963,-0.438
,Southern Europe,1963,-0.188
,Western Europe,1963,-0.991
,Oceania,1963,-0.118
,Australia and New Zealand,1963,-0.122
,Melanesia,1963,-0.073
,Micronesia,1963,0.058
,Polynesia,1963,-0.07
,European Union,1963,-0.576
,Least Developed Countries,1963,0.039
,Land Locked Developing Countries,1963,0.316
,Small Island Developing States,1963,-0.102
,Low Income Food Deficit Countries,1963,0.072
,Net Food Importing Developing Countries,1963,0.116
,Annex I countries,1963,0.172
,Non-Annex I countries,1963,0.149
,OECD,1963,0.134
AFG,Afghanistan,1964,-0.727
ALB,Albania,1964,-0.171
DZA,Algeria,1964,0.212
ASM,American Samoa,1964,-0.226
AND,Andorra,1964,0.305
AGO,Angola,1964,-0.215
AIA,Anguilla,1964,0.227
ATA,Antarctica,1964,-0.366
ATG,Antigua and Barbuda,1964,0.214
ARG,Argentina,1964,-0.368
ARM,Armenia,1964,
ABW,Aruba,1964,0.118
AUS,Australia,1964,-0.022
AUT,Austria,1964,-0.367
AZE,Azerbaijan,1964,
BHS,Bahamas,1964,0.131
BHR,Bahrain,1964,-0.55
BGD,Bangladesh,1964,0.105
BRB,Barbados,1964,-0.012
BLR,Belarus,1964,
BEL,Belgium,1964,
,Belgium-Luxembourg,1964,-0.214
BLZ,Belize,1964,-0.148
BEN,Benin,1964,-0.204
BTN,Bhutan,1964,0.056
BOL,Bolivia (Plurinational State of),1964,-0.12
BIH,Bosnia and Herzegovina,1964,
BWA,Botswana,1964,-0.04
BRA,Brazil,1964,-0.235
VGB,British Virgin Islands,1964,0.232
BRN,Brunei Darussalam,1964,-0.051
BGR,Bulgaria,1964,-0.539
BFA,Burkina Faso,1964,-0.231
BDI,Burundi,1964,-0.142
CPV,Cabo Verde,1964,-0.094
KHM,Cambodia,1964,0.147
CMR,Cameroon,1964,-0.168
CAN,Canada,1964,-0.304
CYM,Cayman Islands,1964,
CAF,Central African Republic,1964,-0.156
TCD,Chad,1964,-0.198
CHA,Channel Islands,1964,-0.277
CHL,Chile,1964,-0.204
CHN,China,1964,-0.021
HKG,"China, Hong Kong SAR",1964,0.079
MAC,"China, Macao SAR",1964,0.079
,"China, mainland",1964,-0.022
TWN,"China, Taiwan Province of",1964,0.256
CXR,Christmas Island,1964,
CCK,Cocos (Keeling) Islands,1964,0.107
COL,Colombia,1964,0.056
COM,Comoros,1964,-0.25
COG,Congo,1964,-0.12
COK,Cook Islands,1964,0.061
CRI,Costa Rica,1964,
CIV,Côte d'Ivoire,1964,-0.241
HRV,Croatia,1964,
CUB,Cuba,1964,0.081
CYP,Cyprus,1964,-0.577
CZE,Czechia,1964,
,Czechoslovakia,1964,-0.678
PRK,Democratic People's Republic of Korea,1964,0.224
COD,Democratic Republic of the Congo,1964,-0.121
DNK,Denmark,1964,-0.286
DJI,Djibouti,1964,-0.293
DMA,Dominica,1964,0.013
DOM,Dominican Republic,1964,0.138
ECU,Ecuador,1964,-0.217
EGY,Egypt,1964,-0.365
SLV,El Salvador,1964,-0.068
GNQ,Equatorial Guinea,1964,-0.118
ERI,Eritrea,1964,
EST,Estonia,1964,
SWZ,Eswatini,1964,0.085
ETH,Ethiopia,1964,
,Ethiopia PDR,1964,-0.341
FLK,Falkland Islands (Malvinas),1964,-0.082
FRO,Faroe Islands,1964,0.477
FJI,Fiji,1964,0.188
FIN,Finland,1964,0.336
FRA,France,1964,0.029
,French Guiana,1964,-0.076
PYF,French Polynesia,1964,-0.237
,French Southern and Antarctic Territories,1964,-0.789
GAB,Gabon,1964,-0.126
GMB,Gambia,1964,-0.173
GEO,Georgia,1964,
DEU,Germany,1964,-0.329
GHA,Ghana,1964,-0.161
GIB,Gibraltar,1964,0.451
GRC,Greece,1964,-0.31
GRL,Greenland,1964,0.254
GRD,Grenada,1964,-0.158
GLP,Guadeloupe,1964,0.144
GTM,Guatemala,1964,-0.087
GIN,Guinea,1964,-0.185
GNB,Guinea-Bissau,1964,-0.214
GUY,Guyana,1964,0.124
HTI,Haiti,1964,0.215
VAT,Holy See,1964,0.193
HND,Honduras,1964,-0.058
HUN,Hungary,1964,-0.871
ISL,Iceland,1964,1.121
IND,India,1964,0.002
IDN,Indonesia,1964,-0.016
IRN,Iran (Islamic Republic of),1964,-0.723
IRQ,Iraq,1964,-0.766
IRL,Ireland,1964,0.155
IMN,Isle of Man,1964,0.095
ISR,Israel,1964,-0.639
ITA,Italy,1964,0.144
JAM,Jamaica,1964,-0.016
JPN,Japan,1964,0.257
JOR,Jordan,1964,-0.61
KAZ,Kazakhstan,1964,
KEN,Kenya,1964,-0.423
KIR,Kiribati,1964,-0.186
KWT,Kuwait,1964,-0.784
KGZ,Kyrgyzstan,1964,
LAO,Lao People's Democratic Republic,1964,-0.087
LVA,Latvia,1964,
LBN,Lebanon,1964,-0.689
LSO,Lesotho,1964,0.024
LBR,Liberia,1964,-0.143
LBY,Libya,1964,-0.095
LIE,Liechtenstein,1964,0.061
LTU,Lithuania,1964,
LUX,Luxembourg,1964,
MDG,Madagascar,1964,-0.39
MWI,Malawi,1964,-0.31
MYS,Malaysia,1964,-0.014
MDV,Maldives,1964,
MLI,Mali,1964,-0.141
MLT,Malta,1964,0.317
MHL,Marshall Islands,1964,
MTQ,Martinique,1964,-0.007
MRT,Mauritania,1964,0.079
MUS,Mauritius,1964,-0.215
MYT,Mayotte,1964,-0.176
MEX,Mexico,1964,-0.292
FSM,Micronesia (Federated States of),1964,
MID,Midway Island,1964,0.477
MCO,Monaco,1964,0.426
MNG,Mongolia,1964,-0.188
MNE,Montenegro,1964,
MSR,Montserrat,1964,0.214
MAR,Morocco,1964,0.47
MOZ,Mozambique,1964,-0.138
MMR,Myanmar,1964,0.062
NAM,Namibia,1964,-0.076
NRU,Nauru,1964,
NPL,Nepal,1964,0.189
NLD,Netherlands,1964,-0.336
ANT,Netherlands Antilles (former),1964,0.158
NCL,New Caledonia,1964,0.184
NZL,New Zealand,1964,-0.439
NIC,Nicaragua,1964,-0.174
NER,Niger,1964,-0.252
NGA,Nigeria,1964,-0.254
NIU,Niue,1964,0.109
NFK,Norfolk Island,1964,0.151
MKD,North Macedonia,1964,
NOR,Norway,1964,0.351
OMN,Oman,1964,-0.495
,Pacific Islands Trust Territory,1964,-0.075
PAK,Pakistan,1964,-0.356
PLW,Palau,1964,
PSE,Palestine,1964,-0.645
PAN,Panama,1964,
PNG,Papua New Guinea,1964,0.048
PRY,Paraguay,1964,-0.257
PER,Peru,1964,-0.241
PHL,Philippines,1964,-0.021
,Pitcairn Islands,1964,0.282
POL,Poland,1964,-0.717
PRT,Portugal,1964,0.526
PRI,Puerto Rico,1964,0.151
QAT,Qatar,1964,-0.465
KOR,Republic of Korea,1964,0.616
MDA,Republic of Moldova,1964,
REU,Réunion,1964,-0.348
ROU,Romania,1964,-0.793
RUS,Russian Federation,1964,
RWA,Rwanda,1964,-0.118
SHN,"Saint Helena, Ascension and Tristan da Cunha",1964,-0.007
KNA,Saint Kitts and Nevis,1964,0.214
LCA,Saint Lucia,1964,-0.073
SPM,Saint Pierre and Miquelon,1964,-0.504
VCT,Saint Vincent and the Grenadines,1964,-0.158
WSM,Samoa,1964,0.026
SMR,San Marino,1964,-0.084
STP,Sao Tome and Principe,1964,-0.146
SAU,Saudi Arabia,1964,-0.429
SEN,Senegal,1964,-0.192
SRB,Serbia,1964,
SCG,Serbia and Montenegro,1964,
SYC,Seychelles,1964,-0.199
SLE,Sierra Leone,1964,-0.16
SGP,Singapore,1964,-0.075
SVK,Slovakia,1964,
SVN,Slovenia,1964,
SLB,Solomon Islands,1964,0.124
SOM,Somalia,1964,0.015
ZAF,South Africa,1964,-0.058
SGS,South Georgia and the South Sandwich Islands,1964,
SSD,South Sudan,1964,
ESP,Spain,1964,0.484
LKA,Sri Lanka,1964,0.053
SDN,Sudan,1964,
,Sudan (former),1964,-0.451
SUR,Suriname,1964,-0.07
SJM,Svalbard and Jan Mayen Islands,1964,-0.505
SWE,Sweden,1964,0.375
CHE,Switzerland,1964,0.141
SYR,Syrian Arab Republic,1964,-0.679
TJK,Tajikistan,1964,
THA,Thailand,1964,-0.033
TLS,Timor-Leste,1964,0.055
TGO,Togo,1964,-0.149
TKL,Tokelau,1964,-0.298
TON,Tonga,1964,0.251
TTO,Trinidad and Tobago,1964,-0.07
TUN,Tunisia,1964,0.25
TUR,Turkey,1964,-0.71
TKM,Turkmenistan,1964,
TCA,Turks and Caicos Islands,1964,0.347
TUV,Tuvalu,1964,0.021
UGA,Uganda,1964,-0.265
UKR,Ukraine,1964,
ARE,United Arab Emirates,1964,-0.35
,United Kingdom,1964,0.027
TZA,United Republic of Tanzania,1964,-0.409
USA,United States of America,1964,-0.285
VIR,United States Virgin Islands,1964,0.226
URY,Uruguay,1964,-0.785
,USSR,1964,-0.634
UZB,Uzbekistan,1964,
VUT,Vanuatu,1964,0.25
VEN,Venezuela (Bolivarian Republic of),1964,-0.01
VNM,Viet Nam,1964,0.071
WAK,Wake Island,1964,
WLF,Wallis and Futuna Islands,1964,0.184
ESH,Western Sahara,1964,0.74
YEM,Yemen,1964,-0.251
,Yugoslav SFR,1964,-0.487
ZMB,Zambia,1964,-0.277
ZWE,Zimbabwe,1964,-0.082
X01,World,1964,-0.253
X06,Africa,1964,-0.153
,Eastern Africa,1964,-0.273
,Middle Africa,1964,-0.16
,Northern Africa,1964,-0.083
,Southern Africa,1964,-0.058
,Western Africa,1964,-0.159
X21,Americas,1964,-0.251
,Northern America,1964,-0.285
,Central America,1964,-0.261
,Caribbean,1964,0.107
,South America,1964,-0.217
,Asia,1964,-0.166
,Central Asia,1964,
,Eastern Asia,1964,-0.026
,Southern Asia,1964,-0.285
,South-Eastern Asia,1964,0.003
,Western Asia,1964,-0.508
,Europe,1964,-0.523
,Eastern Europe,1964,-0.638
,Northern Europe,1964,0.329
,Southern Europe,1964,0.127
,Western Europe,1964,-0.133
,Oceania,1964,-0.03
,Australia and New Zealand,1964,-0.036
,Melanesia,1964,0.066
,Micronesia,1964,-0.11
,Polynesia,1964,-0.076
,European Union,1964,-0.032
,Least Developed Countries,1964,-0.222
,Land Locked Developing Countries,1964,-0.206
,Small Island Developing States,1964,0.05
,Low Income Food Deficit Countries,1964,-0.207
,Net Food Importing Developing Countries,1964,-0.204
,Annex I countries,1964,-0.366
,Non-Annex I countries,1964,-0.174
,OECD,1964,-0.19
AFG,Afghanistan,1965,-0.2
ALB,Albania,1965,-0.392
DZA,Algeria,1965,-0.135
ASM,American Samoa,1965,-0.473
AND,Andorra,1965,-0.5
AGO,Angola,1965,-0.181
AIA,Anguilla,1965,-0.331
ATA,Antarctica,1965,-0.099
ATG,Antigua and Barbuda,1965,-0.373
ARG,Argentina,1965,0.063
ARM,Armenia,1965,
ABW,Aruba,1965,-0.237
AUS,Australia,1965,0.127
AUT,Austria,1965,-0.882
AZE,Azerbaijan,1965,
BHS,Bahamas,1965,0.024
BHR,Bahrain,1965,0.241
BGD,Bangladesh,1965,-0.196
BRB,Barbados,1965,-0.279
BLR,Belarus,1965,
BEL,Belgium,1965,
,Belgium-Luxembourg,1965,-0.763
BLZ,Belize,1965,-0.202
BEN,Benin,1965,-0.054
BTN,Bhutan,1965,-0.574
BOL,Bolivia (Plurinational State of),1965,0.285
BIH,Bosnia and Herzegovina,1965,
BWA,Botswana,1965,0.101
BRA,Brazil,1965,-0.079
VGB,British Virgin Islands,1965,-0.322
BRN,Brunei Darussalam,1965,-0.366
BGR,Bulgaria,1965,-0.461
BFA,Burkina Faso,1965,-0.135
BDI,Burundi,1965,-0.22
CPV,Cabo Verde,1965,-0.416
KHM,Cambodia,1965,-0.201
CMR,Cameroon,1965,-0.087
CAN,Canada,1965,-0.872
CYM,Cayman Islands,1965,
CAF,Central African Republic,1965,-0.055
TCD,Chad,1965,-0.115
CHA,Channel Islands,1965,-0.638
CHL,Chile,1965,0.119
CHN,China,1965,0.081
HKG,"China, Hong Kong SAR",1965,0.115
MAC,"China, Macao SAR",1965,0.115
,"China, mainland",1965,0.082
TWN,"China, Taiwan Province of",1965,-0.139
CXR,Christmas Island,1965,
CCK,Cocos (Keeling) Islands,1965,-0.122
COL,Colombia,1965,-0.195
COM,Comoros,1965,-0.364
COG,Congo,1965,-0.186
COK,Cook Islands,1965,-0.463
CRI,Costa Rica,1965,
CIV,Côte d'Ivoire,1965,-0.193
HRV,Croatia,1965,
CUB,Cuba,1965,0.016
CYP,Cyprus,1965,-0.176
CZE,Czechia,1965,
,Czechoslovakia,1965,-1.008
PRK,Democratic People's Republic of Korea,1965,-0.226
COD,Democratic Republic of the Congo,1965,-0.197
DNK,Denmark,1965,-0.612
DJI,Djibouti,1965,-0.423
DMA,Dominica,1965,-0.356
DOM,Dominican Republic,1965,-0.35
ECU,Ecuador,1965,0.071
EGY,Egypt,1965,-0.07
SLV,El Salvador,1965,-0.068
GNQ,Equatorial Guinea,1965,-0.136
ERI,Eritrea,1965,
EST,Estonia,1965,
SWZ,Eswatini,1965,-0.153
ETH,Ethiopia,1965,
,Ethiopia PDR,1965,-0.336
FLK,Falkland Islands (Malvinas),1965,0.178
FRO,Faroe Islands,1965,-0.352
FJI,Fiji,1965,-0.633
FIN,Finland,1965,-0.258
FRA,France,1965,-0.626
,French Guiana,1965,-0.204
PYF,French Polynesia,1965,-0.186
,French Southern and Antarctic Territories,1965,-0.045
GAB,Gabon,1965,-0.154
GMB,Gambia,1965,-0.509
GEO,Georgia,1965,
DEU,Germany,1965,-0.814
GHA,Ghana,1965,-0.142
GIB,Gibraltar,1965,-0.082
GRC,Greece,1965,-0.327
GRL,Greenland,1965,0.796
GRD,Grenada,1965,-0.324
GLP,Guadeloupe,1965,-0.345
GTM,Guatemala,1965,-0.103
GIN,Guinea,1965,-0.093
GNB,Guinea-Bissau,1965,-0.419
GUY,Guyana,1965,-0.201
HTI,Haiti,1965,-0.333
VAT,Holy See,1965,-0.429
HND,Honduras,1965,-0.071
HUN,Hungary,1965,-0.881
ISL,Iceland,1965,-0.107
IND,India,1965,-0.06
IDN,Indonesia,1965,-0.256
IRN,Iran (Islamic Republic of),1965,-0.303
IRQ,Iraq,1965,-0.106
IRL,Ireland,1965,-0.558
IMN,Isle of Man,1965,-0.58
ISR,Israel,1965,-0.021
ITA,Italy,1965,-0.426
JAM,Jamaica,1965,-0.199
JPN,Japan,1965,-0.524
JOR,Jordan,1965,0.044
KAZ,Kazakhstan,1965,
KEN,Kenya,1965,-0.257
KIR,Kiribati,1965,-0.355
KWT,Kuwait,1965,0.04
KGZ,Kyrgyzstan,1965,
LAO,Lao People's Democratic Republic,1965,-0.191
LVA,Latvia,1965,
LBN,Lebanon,1965,-0.05
LSO,Lesotho,1965,-0.062
LBR,Liberia,1965,-0.273
LBY,Libya,1965,-0.108
LIE,Liechtenstein,1965,-0.834
LTU,Lithuania,1965,
LUX,Luxembourg,1965,
MDG,Madagascar,1965,-0.575
MWI,Malawi,1965,-0.468
MYS,Malaysia,1965,-0.267
MDV,Maldives,1965,
MLI,Mali,1965,-0.286
MLT,Malta,1965,-0.186
MHL,Marshall Islands,1965,
MTQ,Martinique,1965,-0.349
MRT,Mauritania,1965,-0.524
MUS,Mauritius,1965,-0.16
MYT,Mayotte,1965,-0.535
MEX,Mexico,1965,-0.073
FSM,Micronesia (Federated States of),1965,
MID,Midway Island,1965,-0.394
MCO,Monaco,1965,-0.456
MNG,Mongolia,1965,0.856
MNE,Montenegro,1965,
MSR,Montserrat,1965,-0.373
MAR,Morocco,1965,-0.309
MOZ,Mozambique,1965,-0.519
MMR,Myanmar,1965,-0.291
NAM,Namibia,1965,-0.086
NRU,Nauru,1965,
NPL,Nepal,1965,-0.398
NLD,Netherlands,1965,-0.725
ANT,Netherlands Antilles (former),1965,-0.27
NCL,New Caledonia,1965,-0.788
NZL,New Zealand,1965,-0.436
NIC,Nicaragua,1965,-0.023
NER,Niger,1965,0.012
NGA,Nigeria,1965,-0.046
NIU,Niue,1965,-0.508
NFK,Norfolk Island,1965,-0.471
MKD,North Macedonia,1965,
NOR,Norway,1965,-0.274
OMN,Oman,1965,-0.283
,Pacific Islands Trust Territory,1965,-0.207
PAK,Pakistan,1965,-0.271
PLW,Palau,1965,
PSE,Palestine,1965,-0.02
PAN,Panama,1965,-0.185
PNG,Papua New Guinea,1965,-0.527
PRY,Paraguay,1965,-0.076
PER,Peru,1965,0.216
PHL,Philippines,1965,-0.288
,Pitcairn Islands,1965,0.269
POL,Poland,1965,-1.058
PRT,Portugal,1965,-0.21
PRI,Puerto Rico,1965,-0.327
QAT,Qatar,1965,0.317
KOR,Republic of Korea,1965,-0.178
MDA,Republic of Moldova,1965,
REU,Réunion,1965,-0.45
ROU,Romania,1965,-0.671
RUS,Russian Federation,1965,
RWA,Rwanda,1965,-0.287
SHN,"Saint Helena, Ascension and Tristan da Cunha",1965,-0.127
KNA,Saint Kitts and Nevis,1965,-0.373
LCA,Saint Lucia,1965,-0.328
SPM,Saint Pierre and Miquelon,1965,-0.48
VCT,Saint Vincent and the Grenadines,1965,-0.324
WSM,Samoa,1965,-0.354
SMR,San Marino,1965,-0.402
STP,Sao Tome and Principe,1965,-0.117
SAU,Saudi Arabia,1965,0.098
SEN,Senegal,1965,-0.432
SRB,Serbia,1965,
SCG,Serbia and Montenegro,1965,
SYC,Seychelles,1965,-0.564
SLE,Sierra Leone,1965,-0.296
SGP,Singapore,1965,-0.214
SVK,Slovakia,1965,
SVN,Slovenia,1965,
SLB,Solomon Islands,1965,-0.478
SOM,Somalia,1965,-0.392
ZAF,South Africa,1965,-0.009
SGS,South Georgia and the South Sandwich Islands,1965,0.106
SSD,South Sudan,1965,
ESP,Spain,1965,-0.194
LKA,Sri Lanka,1965,-0.155
SDN,Sudan,1965,
,Sudan (former),1965,-0.174
SUR,Suriname,1965,-0.087
SJM,Svalbard and Jan Mayen Islands,1965,-0.16
SWE,Sweden,1965,-0.23
CHE,Switzerland,1965,-0.788
SYR,Syrian Arab Republic,1965,-0.146
TJK,Tajikistan,1965,
THA,Thailand,1965,-0.224
TLS,Timor-Leste,1965,-0.634
TGO,Togo,1965,-0.039
TKL,Tokelau,1965,-0.103
TON,Tonga,1965,-0.59
TTO,Trinidad and Tobago,1965,-0.252
TUN,Tunisia,1965,-0.19
TUR,Turkey,1965,-0.332
TKM,Turkmenistan,1965,
TCA,Turks and Caicos Islands,1965,-0.18
TUV,Tuvalu,1965,-0.28
UGA,Uganda,1965,-0.141
UKR,Ukraine,1965,
ARE,United Arab Emirates,1965,0.149
,United Kingdom,1965,-0.573
TZA,United Republic of Tanzania,1965,-0.228
USA,United States of America,1965,-0.358
VIR,United States Virgin Islands,1965,-0.294
URY,Uruguay,1965,0.153
,USSR,1965,-0.413
UZB,Uzbekistan,1965,
VUT,Vanuatu,1965,-0.589
VEN,Venezuela (Bolivarian Republic of),1965,-0.18
VNM,Viet Nam,1965,-0.011
WAK,Wake Island,1965,
WLF,Wallis and Futuna Islands,1965,-0.413
ESH,Western Sahara,1965,-0.43
YEM,Yemen,1965,-0.624
,Yugoslav SFR,1965,-0.532
ZMB,Zambia,1965,-0.41
ZWE,Zimbabwe,1965,-0.452
X01,World,1965,-0.226
X06,Africa,1965,-0.197
,Eastern Africa,1965,-0.374
,Middle Africa,1965,-0.154
,Northern Africa,1965,-0.153
,Southern Africa,1965,-0.01
,Western Africa,1965,-0.203
X21,Americas,1965,-0.304
,Northern America,1965,-0.594
,Central America,1965,-0.076
,Caribbean,1965,-0.142
,South America,1965,-0.015
,Asia,1965,-0.033
,Central Asia,1965,
,Eastern Asia,1965,0.159
,Southern Asia,1965,-0.174
,South-Eastern Asia,1965,-0.238
,Western Asia,1965,-0.112
,Europe,1965,-0.43
,Eastern Europe,1965,-0.429
,Northern Europe,1965,-0.314
,Southern Europe,1965,-0.332
,Western Europe,1965,-0.72
,Oceania,1965,0.067
,Australia and New Zealand,1965,0.108
,Melanesia,1965,-0.538
,Micronesia,1965,-0.253
,Polynesia,1965,-0.303
,European Union,1965,-0.518
,Least Developed Countries,1965,-0.258
,Land Locked Developing Countries,1965,0.024
,Small Island Developing States,1965,-0.334
,Low Income Food Deficit Countries,1965,-0.224
,Net Food Importing Developing Countries,1965,-0.155
,Annex I countries,1965,-0.409
,Non-Annex I countries,1965,-0.092
,OECD,1965,-0.385
AFG,Afghanistan,1966,0.176
ALB,Albania,1966,0.551
DZA,Algeria,1966,0.404
ASM,American Samoa,1966,0.177
AND,Andorra,1966,0.403
AGO,Angola,1966,0.193
AIA,Anguilla,1966,0.036
ATA,Antarctica,1966,-0.24
ATG,Antigua and Barbuda,1966,0.084
ARG,Argentina,1966,-0.19
ARM,Armenia,1966,
ABW,Aruba,1966,0.05
AUS,Australia,1966,-0.238
AUT,Austria,1966,0.605
AZE,Azerbaijan,1966,
BHS,Bahamas,1966,-0.198
BHR,Bahrain,1966,0.552
BGD,Bangladesh,1966,0.326
BRB,Barbados,1966,-0.147
BLR,Belarus,1966,
BEL,Belgium,1966,
,Belgium-Luxembourg,1966,0.478
BLZ,Belize,1966,-0.309
BEN,Benin,1966,0.016
BTN,Bhutan,1966,0.186
BOL,Bolivia (Plurinational State of),1966,-0.034
BIH,Bosnia and Herzegovina,1966,
BWA,Botswana,1966,0.436
BRA,Brazil,1966,0.051
VGB,British Virgin Islands,1966,-0.003
BRN,Brunei Darussalam,1966,0.13
BGR,Bulgaria,1966,1.143
BFA,Burkina Faso,1966,-0.149
BDI,Burundi,1966,0.053
CPV,Cabo Verde,1966,0.177
KHM,Cambodia,1966,0.438
CMR,Cameroon,1966,0.002
CAN,Canada,1966,-0.156
CYM,Cayman Islands,1966,-0.151
CAF,Central African Republic,1966,0.073
TCD,Chad,1966,-0.033
CHA,Channel Islands,1966,0.376
CHL,Chile,1966,-0.154
CHN,China,1966,0.185
HKG,"China, Hong Kong SAR",1966,0.616
MAC,"China, Macao SAR",1966,0.616
,"China, mainland",1966,0.185
TWN,"China, Taiwan Province of",1966,0.305
CXR,Christmas Island,1966,
CCK,Cocos (Keeling) Islands,1966,-0.137
COL,Colombia,1966,0.136
COM,Comoros,1966,0.029
COG,Congo,1966,0.101
COK,Cook Islands,1966,-0.054
CRI,Costa Rica,1966,
CIV,Côte d'Ivoire,1966,0.111
HRV,Croatia,1966,
CUB,Cuba,1966,-0.324
CYP,Cyprus,1966,0.673
CZE,Czechia,1966,
,Czechoslovakia,1966,0.708
PRK,Democratic People's Republic of Korea,1966,-0.082
COD,Democratic Republic of the Congo,1966,0.109
DNK,Denmark,1966,-0.509
DJI,Djibouti,1966,0.007
DMA,Dominica,1966,0.025
DOM,Dominican Republic,1966,-0.064
ECU,Ecuador,1966,0.04
EGY,Egypt,1966,0.464
SLV,El Salvador,1966,0.072
GNQ,Equatorial Guinea,1966,0.147
ERI,Eritrea,1966,
EST,Estonia,1966,
SWZ,Eswatini,1966,0.311
ETH,Ethiopia,1966,
,Ethiopia PDR,1966,0.071
FLK,Falkland Islands (Malvinas),1966,-0.606
FRO,Faroe Islands,1966,-0.393
FJI,Fiji,1966,-0.276
FIN,Finland,1966,-1.795
FRA,France,1966,0.418
,French Guiana,1966,0.063
PYF,French Polynesia,1966,0.028
,French Southern and Antarctic Territories,1966,-0.248
GAB,Gabon,1966,0.148
GMB,Gambia,1966,-0.088
GEO,Georgia,1966,
DEU,Germany,1966,0.408
GHA,Ghana,1966,0.061
GIB,Gibraltar,1966,0.239
GRC,Greece,1966,0.79
GRL,Greenland,1966,-0.211
GRD,Grenada,1966,-0.101
GLP,Guadeloupe,1966,0.038
GTM,Guatemala,1966,-0.104
GIN,Guinea,1966,0.018
GNB,Guinea-Bissau,1966,-0.044
GUY,Guyana,1966,0.174
HTI,Haiti,1966,-0.044
VAT,Holy See,1966,0.225
HND,Honduras,1966,0.02
HUN,Hungary,1966,0.76
ISL,Iceland,1966,-0.508
IND,India,1966,0.29
IDN,Indonesia,1966,0.068
IRN,Iran (Islamic Republic of),1966,0.717
IRQ,Iraq,1966,0.976
IRL,Ireland,1966,-0.04
IMN,Isle of Man,1966,-0.102
ISR,Israel,1966,0.628
ITA,Italy,1966,0.305
JAM,Jamaica,1966,0.028
JPN,Japan,1966,0.021
JOR,Jordan,1966,0.79
KAZ,Kazakhstan,1966,
KEN,Kenya,1966,0.142
KIR,Kiribati,1966,-0.035
KWT,Kuwait,1966,0.786
KGZ,Kyrgyzstan,1966,
LAO,Lao People's Democratic Republic,1966,0.451
LVA,Latvia,1966,
LBN,Lebanon,1966,0.74
LSO,Lesotho,1966,0.256
LBR,Liberia,1966,0.049
LBY,Libya,1966,0.216
LIE,Liechtenstein,1966,0.412
LTU,Lithuania,1966,
LUX,Luxembourg,1966,
MDG,Madagascar,1966,0.008
MWI,Malawi,1966,0.176
MYS,Malaysia,1966,0.121
MDV,Maldives,1966,0.437
MLI,Mali,1966,0.034
MLT,Malta,1966,0.161
MHL,Marshall Islands,1966,
MTQ,Martinique,1966,-0.015
MRT,Mauritania,1966,0.128
MUS,Mauritius,1966,0.024
MYT,Mayotte,1966,0.076
MEX,Mexico,1966,-0.252
FSM,Micronesia (Federated States of),1966,
MID,Midway Island,1966,-0.053
MCO,Monaco,1966,0.217
MNG,Mongolia,1966,0.375
MNE,Montenegro,1966,
MSR,Montserrat,1966,0.084
MAR,Morocco,1966,0.453
MOZ,Mozambique,1966,0.141
MMR,Myanmar,1966,0.408
NAM,Namibia,1966,0.107
NRU,Nauru,1966,-0.518
NPL,Nepal,1966,0.227
NLD,Netherlands,1966,0.276
ANT,Netherlands Antilles (former),1966,0.052
NCL,New Caledonia,1966,-0.626
NZL,New Zealand,1966,-0.218
NIC,Nicaragua,1966,0.149
NER,Niger,1966,-0.086
NGA,Nigeria,1966,-0.05
NIU,Niue,1966,-0.409
NFK,Norfolk Island,1966,-0.284
MKD,North Macedonia,1966,
NOR,Norway,1966,-1.639
OMN,Oman,1966,0.22
,Pacific Islands Trust Territory,1966,0.086
PAK,Pakistan,1966,-0.137
PLW,Palau,1966,
PSE,Palestine,1966,0.624
PAN,Panama,1966,0.165
PNG,Papua New Guinea,1966,-0.108
PRY,Paraguay,1966,-0.073
PER,Peru,1966,0.081
PHL,Philippines,1966,0.179
,Pitcairn Islands,1966,-0.448
POL,Poland,1966,0.556
PRT,Portugal,1966,0.284
PRI,Puerto Rico,1966,0.01
QAT,Qatar,1966,0.361
KOR,Republic of Korea,1966,0.097
MDA,Republic of Moldova,1966,
REU,Réunion,1966,0.023
ROU,Romania,1966,1.053
RUS,Russian Federation,1966,
RWA,Rwanda,1966,0.04
SHN,"Saint Helena, Ascension and Tristan da Cunha",1966,0.074
KNA,Saint Kitts and Nevis,1966,0.084
